Schedule_ID,Train_ID,Train_Number,Station_Code,Station_Name,Arrival_Time,Departure_Time,Halt_Minutes,Day_Number,Distance_From_Source,Sequence_Number
355,355,12355,NC07,Prayagraj Junction 7,06:54,06:56,7,5,1276,25
356,356,12356,NE06,Gorakhpur Junction 6,09:05,09:15,6,6,133,26
357,357,12357,NF05,Guwahati Junction 5,12:16,12:26,11,7,187,27
358,358,12358,NW04,Jaipur Junction 4,15:27,15:36,3,1,996,28
359,359,12359,SC03,Secunderabad Junction 3,18:38,18:48,12,2,1570,29
360,360,12360,SE02,Bilaspur Junction 2,21:49,21:01,5,3,1861,30
361,361,12361,SE01,Kolkata Junction 1,00:00,00:06,7,4,1732,1
362,362,12362,SE08,Kolkata Junction 8,03:11,03:17,3,5,1571,2
363,363,12363,SW07,Hubballi Junction 7,06:22,06:33,10,6,315,3
364,364,12364,SR06,Chennai Junction 6,09:33,09:43,4,7,1222,4
365,365,12365,WC05,Jabalpur Junction 5,12:44,12:53,12,1,2148,5
366,366,12366,WR04,Mumbai Junction 4,15:55,15:59,3,2,1222,6
367,367,12367,CR03,Mumbai Junction 3,18:06,18:21,4,3,1072,7
368,368,12368,ER02,Kolkata Junction 2,21:17,21:24,6,4,1460,8
369,369,12369,EC01,Hajipur Junction 1,00:28,00:34,8,5,1859,9
370,370,12370,EC08,Hajipur Junction 8,03:39,03:46,2,6,1946,10
371,371,12371,EC07,Bhubaneswar Junction 7,06:50,06:55,12,7,1678,11
372,372,12372,NR06,New Delhi Junction 6,09:01,09:10,3,1,2090,12
373,373,12373,NC05,Prayagraj Junction 5,12:12,12:23,7,2,1878,13
374,374,12374,NE04,Gorakhpur Junction 4,15:23,15:36,12,3,369,14
375,375,12375,NF03,Guwahati Junction 3,18:34,18:44,6,4,172,15
376,376,12376,NW02,Jaipur Junction 2,21:45,21:51,3,5,232,16
377,377,12377,SC01,Secunderabad Junction 1,00:56,00:08,9,6,875,17
378,378,12378,SC08,Secunderabad Junction 8,03:07,03:11,12,7,1395,18
379,379,12379,SE07,Bilaspur Junction 7,06:18,06:28,4,1,271,19
380,380,12380,SE06,Kolkata Junction 6,09:29,09:32,2,2,2131,20
381,381,12381,SW05,Hubballi Junction 5,12:40,12:47,11,3,2160,21
382,382,12382,SR04,Chennai Junction 4,15:51,15:06,6,4,1077,22
383,383,12383,WC03,Jabalpur Junction 3,18:02,18:10,2,5,1690,23
384,384,12384,WR02,Mumbai Junction 2,21:13,21:23,7,6,1228,24
385,385,12385,CR01,Mumbai Junction 1,00:24,00:36,2,7,1421,25
386,386,12386,CR08,Mumbai Junction 8,03:35,03:49,12,1,1363,26
387,387,12387,ER07,Kolkata Junction 7,06:46,06:49,12,2,1651,27
388,388,12388,EC06,Hajipur Junction 6,09:57,09:05,10,3,1360,28
389,389,12389,EC05,Bhubaneswar Junction 5,12:08,12:11,5,4,1743,29
390,390,12390,NR04,New Delhi Junction 4,15:19,15:34,5,5,881,30
391,391,12391,NC03,Prayagraj Junction 3,18:30,18:44,4,6,574,1
392,392,12392,NE02,Gorakhpur Junction 2,21:41,21:43,5,7,1399,2
393,393,12393,NF01,Guwahati Junction 1,00:52,00:58,15,1,1961,3
394,394,12394,NF08,Guwahati Junction 8,03:03,03:17,12,2,1544,4
395,395,12395,NW07,Jaipur Junction 7,06:14,06:23,15,3,209,5
396,396,12396,SC06,Secunderabad Junction 6,09:25,09:37,3,4,746,6
397,397,12397,SE05,Bilaspur Junction 5,12:36,12:41,10,5,1731,7
398,398,12398,SE04,Kolkata Junction 4,15:47,15:50,10,6,487,8
399,399,12399,SW03,Hubballi Junction 3,18:58,18:01,7,7,1278,9
400,400,12400,SR02,Chennai Junction 2,21:09,21:13,7,1,2097,10
401,401,12401,WC01,Jabalpur Junction 1,00:20,00:26,15,2,1835,11
402,402,12402,WC08,Jabalpur Junction 8,03:31,03:38,10,3,1560,12
403,403,12403,WR07,Mumbai Junction 7,06:42,06:50,7,4,725,13
404,404,12404,CR06,Mumbai Junction 6,09:53,09:56,2,5,741,14
405,405,12405,ER05,Kolkata Junction 5,12:04,12:17,5,6,395,15
406,406,12406,EC04,Hajipur Junction 4,15:15,15:21,10,7,473,16
407,407,12407,EC03,Bhubaneswar Junction 3,18:26,18:31,3,1,730,17
408,408,12408,NR02,New Delhi Junction 2,21:37,21:42,13,2,1992,18
409,409,12409,NC01,Prayagraj Junction 1,00:48,00:55,3,3,192,19
410,410,12410,NC08,Prayagraj Junction 8,03:59,03:05,8,4,1162,20
411,411,12411,NE07,Gorakhpur Junction 7,06:10,06:16,6,5,624,21
412,412,12412,NF06,Guwahati Junction 6,09:21,09:30,11,6,95,22
413,413,12413,NW05,Jaipur Junction 5,12:32,12:40,11,7,1479,23
414,414,12414,SC04,Secunderabad Junction 4,15:43,15:52,9,1,1498,24
415,415,12415,SE03,Bilaspur Junction 3,18:54,18:01,9,2,702,25
416,416,12416,SE02,Kolkata Junction 2,21:05,21:13,3,3,770,26
417,417,12417,SW01,Hubballi Junction 1,00:16,00:19,5,4,922,27
418,418,12418,SW08,Hubballi Junction 8,03:27,03:36,15,5,57,28
419,419,12419,SR07,Chennai Junction 7,06:38,06:52,6,6,1593,29
420,420,12420,WC06,Jabalpur Junction 6,09:49,09:00,15,7,239,30
421,421,12421,WR05,Mumbai Junction 5,12:00,12:15,2,1,1930,1
422,422,12422,CR04,Mumbai Junction 4,15:11,15:22,8,2,875,2
423,423,12423,ER03,Kolkata Junction 3,18:22,18:25,13,3,1601,3
424,424,12424,EC02,Hajipur Junction 2,21:33,21:48,12,4,2105,4
425,425,12425,EC01,Bhubaneswar Junction 1,00:44,00:58,7,5,1548,5
426,426,12426,EC08,Bhubaneswar Junction 8,03:55,03:00,13,6,1338,6
427,427,12427,NR07,New Delhi Junction 7,06:06,06:14,10,7,609,7
428,428,12428,NC06,Prayagraj Junction 6,09:17,09:27,8,1,707,8
429,429,12429,NE05,Gorakhpur Junction 5,12:28,12:43,2,2,1666,9
430,430,12430,NF04,Guwahati Junction 4,15:39,15:43,5,3,339,10
431,431,12431,NW03,Jaipur Junction 3,18:50,18:53,3,4,1831,11
432,432,12432,SC02,Secunderabad Junction 2,21:01,21:15,10,5,30,12
433,433,12433,SE01,Bilaspur Junction 1,00:12,00:26,10,6,1145,13
434,434,12434,SE08,Bilaspur Junction 8,03:23,03:38,7,7,792,14
435,435,12435,SE07,Kolkata Junction 7,06:34,06:46,9,1,1577,15
436,436,12436,SW06,Hubballi Junction 6,09:45,09:56,13,2,697,16
437,437,12437,SR05,Chennai Junction 5,12:56,12:59,8,3,1424,17
438,438,12438,WC04,Jabalpur Junction 4,15:07,15:20,5,4,1639,18
439,439,12439,WR03,Mumbai Junction 3,18:18,18:31,13,5,1777,19
440,440,12440,CR02,Mumbai Junction 2,21:29,21:44,11,6,814,20
441,441,12441,ER01,Kolkata Junction 1,00:40,00:48,12,7,520,21
442,442,12442,ER08,Kolkata Junction 8,03:51,03:01,10,1,1466,22
443,443,12443,EC07,Hajipur Junction 7,06:02,06:09,12,2,157,23
444,444,12444,EC06,Bhubaneswar Junction 6,09:13,09:25,13,3,1948,24
445,445,12445,NR05,New Delhi Junction 5,12:24,12:38,6,4,102,25
446,446,12446,NC04,Prayagraj Junction 4,15:35,15:46,3,5,616,26
447,447,12447,NE03,Gorakhpur Junction 3,18:46,18:57,10,6,1334,27
448,448,12448,NF02,Guwahati Junction 2,21:57,21:09,4,7,1740,28
449,449,12449,NW01,Jaipur Junction 1,00:08,00:18,7,1,1020,29
450,450,12450,NW08,Jaipur Junction 8,03:19,03:28,9,2,734,30
451,451,12451,SC07,Secunderabad Junction 7,06:30,06:35,4,3,749,1
452,452,12452,SE06,Bilaspur Junction 6,09:41,09:46,9,4,2006,2
453,453,12453,SE05,Kolkata Junction 5,12:52,12:55,6,5,108,3
454,454,12454,SW04,Hubballi Junction 4,15:03,15:18,11,6,531,4
455,455,12455,SR03,Chennai Junction 3,18:14,18:21,12,7,2106,5
456,456,12456,WC02,Jabalpur Junction 2,21:25,21:35,5,1,1533,6
457,457,12457,WR01,Mumbai Junction 1,00:36,00:47,11,2,101,7
458,458,12458,WR08,Mumbai Junction 8,03:47,03:58,2,3,1992,8
459,459,12459,CR07,Mumbai Junction 7,06:58,06:12,9,4,1421,9
460,460,12460,ER06,Kolkata Junction 6,09:09,09:11,14,5,595,10
461,461,12461,EC05,Hajipur Junction 5,12:20,12:25,11,6,2065,11
462,462,12462,EC04,Bhubaneswar Junction 4,15:31,15:39,9,7,1206,12
463,463,12463,NR03,New Delhi Junction 3,18:42,18:48,10,1,2114,13
464,464,12464,NC02,Prayagraj Junction 2,21:53,21:00,12,2,1702,14
465,465,12465,NE01,Gorakhpur Junction 1,00:04,00:17,12,3,2027,15
466,466,12466,NE08,Gorakhpur Junction 8,03:15,03:27,15,4,1573,16
467,467,12467,NF07,Guwahati Junction 7,06:26,06:39,14,5,2163,17
468,468,12468,NW06,Jaipur Junction 6,09:37,09:47,11,6,2127,18
469,469,12469,SC05,Secunderabad Junction 5,12:48,12:55,3,7,1945,19
470,470,12470,SE04,Bilaspur Junction 4,15:59,15:09,7,1,1577,20
471,471,12471,SE03,Kolkata Junction 3,18:10,18:12,8,2,584,21
472,472,12472,SW02,Hubballi Junction 2,21:21,21:27,15,3,1210,22
473,473,12473,SR01,Chennai Junction 1,00:32,00:35,7,4,533,23
474,474,12474,SR08,Chennai Junction 8,03:43,03:57,6,5,784,24
475,475,12475,WC07,Jabalpur Junction 7,06:54,06:00,4,6,1716,25
476,476,12476,WR06,Mumbai Junction 6,09:05,09:15,8,7,871,26
477,477,12477,CR05,Mumbai Junction 5,12:16,12:27,3,1,2049,27
478,478,12478,ER04,Kolkata Junction 4,15:27,15:36,5,2,1183,28
479,479,12479,EC03,Hajipur Junction 3,18:38,18:51,4,3,1152,29
480,480,12480,EC02,Bhubaneswar Junction 2,21:49,21:59,13,4,1248,30
481,481,12481,NR01,New Delhi Junction 1,00:00,00:12,12,5,1960,1
482,482,12482,NR08,New Delhi Junction 8,03:11,03:18,11,6,547,2
483,483,12483,NC07,Prayagraj Junction 7,06:22,06:35,15,7,647,3
484,484,12484,NE06,Gorakhpur Junction 6,09:33,09:42,13,1,59,4
485,485,12485,NF05,Guwahati Junction 5,12:44,12:55,13,2,1916,5
486,486,12486,NW04,Jaipur Junction 4,15:55,15:59,12,3,1729,6
487,487,12487,SC03,Secunderabad Junction 3,18:06,18:08,11,4,1377,7
488,488,12488,SE02,Bilaspur Junction 2,21:17,21:32,2,5,2124,8
489,489,12489,SE01,Kolkata Junction 1,00:28,00:37,5,6,852,9
490,490,12490,SE08,Kolkata Junction 8,03:39,03:51,15,7,697,10
491,491,12491,SW07,Hubballi Junction 7,06:50,06:05,10,1,422,11
492,492,12492,SR06,Chennai Junction 6,09:01,09:11,13,2,119,12
493,493,12493,WC05,Jabalpur Junction 5,12:12,12:15,2,3,1254,13
494,494,12494,WR04,Mumbai Junction 4,15:23,15:25,15,4,281,14
495,495,12495,CR03,Mumbai Junction 3,18:34,18:37,5,5,1679,15
496,496,12496,ER02,Kolkata Junction 2,21:45,21:59,5,6,1140,16
497,497,12497,EC01,Hajipur Junction 1,00:56,00:08,13,7,336,17
498,498,12498,EC08,Hajipur Junction 8,03:07,03:20,14,1,1616,18
499,499,12499,EC07,Bhubaneswar Junction 7,06:18,06:27,7,2,1956,19
500,500,12500,NR06,New Delhi Junction 6,09:29,09:43,9,3,1632,20
501,501,12501,NC05,Prayagraj Junction 5,12:40,12:47,12,4,196,21
502,502,12502,NE04,Gorakhpur Junction 4,15:51,15:05,9,5,1317,22
503,503,12503,NF03,Guwahati Junction 3,18:02,18:06,9,6,6,23
504,504,12504,NW02,Jaipur Junction 2,21:13,21:27,12,7,999,24
505,505,12505,SC01,Secunderabad Junction 1,00:24,00:37,13,1,261,25
506,506,12506,SC08,Secunderabad Junction 8,03:35,03:37,5,2,2,26
507,507,12507,SE07,Bilaspur Junction 7,06:46,06:56,9,3,1183,27
508,508,12508,SE06,Kolkata Junction 6,09:57,09:00,14,4,2148,28
509,509,12509,SW05,Hubballi Junction 5,12:08,12:18,2,5,871,29
510,510,12510,SR04,Chennai Junction 4,15:19,15:31,12,6,535,30
511,511,12511,WC03,Jabalpur Junction 3,18:30,18:43,15,7,1119,1
512,512,12512,WR02,Mumbai Junction 2,21:41,21:48,9,1,60,2
513,513,12513,CR01,Mumbai Junction 1,00:52,00:01,2,2,76,3
514,514,12514,CR08,Mumbai Junction 8,03:03,03:12,9,3,2170,4
515,515,12515,ER07,Kolkata Junction 7,06:14,06:23,15,4,1775,5
516,516,12516,EC06,Hajipur Junction 6,09:25,09:31,14,5,1061,6
517,517,12517,EC05,Bhubaneswar Junction 5,12:36,12:46,3,6,467,7
518,518,12518,NR04,New Delhi Junction 4,15:47,15:56,5,7,1319,8
519,519,12519,NC03,Prayagraj Junction 3,18:58,18:01,5,1,1463,9
520,520,12520,NE02,Gorakhpur Junction 2,21:09,21:19,15,2,1979,10
521,521,12521,NF01,Guwahati Junction 1,00:20,00:33,2,3,1325,11
522,522,12522,NF08,Guwahati Junction 8,03:31,03:36,5,4,461,12
523,523,12523,NW07,Jaipur Junction 7,06:42,06:50,3,5,1169,13
524,524,12524,SC06,Secunderabad Junction 6,09:53,09:57,9,6,1377,14
525,525,12525,SE05,Bilaspur Junction 5,12:04,12:08,3,7,1773,15
526,526,12526,SE04,Kolkata Junction 4,15:15,15:27,5,1,1951,16
527,527,12527,SW03,Hubballi Junction 3,18:26,18:31,14,2,249,17
528,528,12528,SR02,Chennai Junction 2,21:37,21:48,2,3,434,18
529,529,12529,WC01,Jabalpur Junction 1,00:48,00:55,3,4,1005,19
530,530,12530,WC08,Jabalpur Junction 8,03:59,03:04,3,5,2116,20
531,531,12531,WR07,Mumbai Junction 7,06:10,06:25,15,6,339,21
532,532,12532,CR06,Mumbai Junction 6,09:21,09:28,6,7,716,22
533,533,12533,ER05,Kolkata Junction 5,12:32,12:39,9,1,1067,23
534,534,12534,EC04,Hajipur Junction 4,15:43,15:49,15,2,2155,24
535,535,12535,EC03,Bhubaneswar Junction 3,18:54,18:00,5,3,1171,25
536,536,12536,NR02,New Delhi Junction 2,21:05,21:12,15,4,944,26
537,537,12537,NC01,Prayagraj Junction 1,00:16,00:18,3,5,164,27
538,538,12538,NC08,Prayagraj Junction 8,03:27,03:34,6,6,1884,28
539,539,12539,NE07,Gorakhpur Junction 7,06:38,06:52,3,7,2078,29
540,540,12540,NF06,Guwahati Junction 6,09:49,09:59,6,1,894,30
541,541,12541,NW05,Jaipur Junction 5,12:00,12:08,4,2,1908,1
542,542,12542,SC04,Secunderabad Junction 4,15:11,15:13,2,3,601,2
543,543,12543,SE03,Bilaspur Junction 3,18:22,18:26,2,4,843,3
544,544,12544,SE02,Kolkata Junction 2,21:33,21:40,3,5,1782,4
545,545,12545,SW01,Hubballi Junction 1,00:44,00:58,12,6,1148,5
546,546,12546,SW08,Hubballi Junction 8,03:55,03:10,6,7,939,6
547,547,12547,SR07,Chennai Junction 7,06:06,06:08,11,1,203,7
548,548,12548,WC06,Jabalpur Junction 6,09:17,09:28,12,2,477,8
549,549,12549,WR05,Mumbai Junction 5,12:28,12:38,6,3,876,9
550,550,12550,CR04,Mumbai Junction 4,15:39,15:48,5,4,1752,10
551,551,12551,ER03,Kolkata Junction 3,18:50,18:57,8,5,1792,11
552,552,12552,EC02,Hajipur Junction 2,21:01,21:06,8,6,2185,12
553,553,12553,EC01,Bhubaneswar Junction 1,00:12,00:19,3,7,625,13
554,554,12554,EC08,Bhubaneswar Junction 8,03:23,03:38,12,1,1779,14
555,555,12555,NR07,New Delhi Junction 7,06:34,06:39,13,2,865,15
556,556,12556,NC06,Prayagraj Junction 6,09:45,09:58,14,3,457,16
557,557,12557,NE05,Gorakhpur Junction 5,12:56,12:11,10,4,1607,17
558,558,12558,NF04,Guwahati Junction 4,15:07,15:19,4,5,1640,18
559,559,12559,NW03,Jaipur Junction 3,18:18,18:22,5,6,256,19
560,560,12560,SC02,Secunderabad Junction 2,21:29,21:33,15,7,721,20
561,561,12561,SE01,Bilaspur Junction 1,00:40,00:47,8,1,1568,21
562,562,12562,SE08,Bilaspur Junction 8,03:51,03:01,9,2,1841,22
563,563,12563,SE07,Kolkata Junction 7,06:02,06:10,12,3,2003,23
564,564,12564,SW06,Hubballi Junction 6,09:13,09:24,2,4,579,24
565,565,12565,SR05,Chennai Junction 5,12:24,12:34,8,5,626,25
566,566,12566,WC04,Jabalpur Junction 4,15:35,15:41,3,6,516,26
567,567,12567,WR03,Mumbai Junction 3,18:46,18:58,2,7,1841,27
568,568,12568,CR02,Mumbai Junction 2,21:57,21:03,13,1,563,28
569,569,12569,ER01,Kolkata Junction 1,00:08,00:21,10,2,1873,29
570,570,12570,ER08,Kolkata Junction 8,03:19,03:21,13,3,595,30
571,571,12571,EC07,Hajipur Junction 7,06:30,06:37,2,4,2098,1
572,572,12572,EC06,Bhubaneswar Junction 6,09:41,09:51,15,5,1250,2
573,573,12573,NR05,New Delhi Junction 5,12:52,12:56,6,6,967,3
574,574,12574,NC04,Prayagraj Junction 4,15:03,15:07,15,7,2107,4
575,575,12575,NE03,Gorakhpur Junction 3,18:14,18:23,10,1,1547,5
576,576,12576,NF02,Guwahati Junction 2,21:25,21:36,2,2,1168,6
577,577,12577,NW01,Jaipur Junction 1,00:36,00:48,13,3,1311,7
578,578,12578,NW08,Jaipur Junction 8,03:47,03:01,10,4,841,8
579,579,12579,SC07,Secunderabad Junction 7,06:58,06:06,11,5,1950,9
580,580,12580,SE06,Bilaspur Junction 6,09:09,09:14,6,6,1434,10
581,581,12581,SE05,Kolkata Junction 5,12:20,12:32,7,7,1414,11
582,582,12582,SW04,Hubballi Junction 4,15:31,15:33,6,1,2102,12
583,583,12583,SR03,Chennai Junction 3,18:42,18:52,14,2,478,13
584,584,12584,WC02,Jabalpur Junction 2,21:53,21:59,15,3,2195,14
585,585,12585,WR01,Mumbai Junction 1,00:04,00:18,6,4,1763,15
586,586,12586,WR08,Mumbai Junction 8,03:15,03:23,13,5,1872,16
587,587,12587,CR07,Mumbai Junction 7,06:26,06:34,6,6,2144,17
588,588,12588,ER06,Kolkata Junction 6,09:37,09:45,8,7,1464,18
589,589,12589,EC05,Hajipur Junction 5,12:48,12:03,3,1,2165,19
590,590,12590,EC04,Bhubaneswar Junction 4,15:59,15:06,2,2,680,20
591,591,12591,NR03,New Delhi Junction 3,18:10,18:18,11,3,1246,21
592,592,12592,NC02,Prayagraj Junction 2,21:21,21:24,8,4,512,22
593,593,12593,NE01,Gorakhpur Junction 1,00:32,00:37,11,5,1767,23
594,594,12594,NE08,Gorakhpur Junction 8,03:43,03:47,10,6,928,24
595,595,12595,NF07,Guwahati Junction 7,06:54,06:00,11,7,547,25
596,596,12596,NW06,Jaipur Junction 6,09:05,09:17,7,1,208,26
597,597,12597,SC05,Secunderabad Junction 5,12:16,12:29,13,2,1238,27
598,598,12598,SE04,Bilaspur Junction 4,15:27,15:39,4,3,746,28
599,599,12599,SE03,Kolkata Junction 3,18:38,18:44,12,4,774,29
600,600,12600,SW02,Hubballi Junction 2,21:49,21:01,6,5,1321,30
601,601,12601,SR01,Chennai Junction 1,00:00,00:04,9,6,177,1
602,602,12602,SR08,Chennai Junction 8,03:11,03:23,2,7,2198,2
603,603,12603,WC07,Jabalpur Junction 7,06:22,06:35,10,1,2001,3
604,604,12604,WR06,Mumbai Junction 6,09:33,09:46,3,2,1637,4
605,605,12605,CR05,Mumbai Junction 5,12:44,12:51,13,3,1900,5
606,606,12606,ER04,Kolkata Junction 4,15:55,15:10,8,4,424,6
607,607,12607,EC03,Hajipur Junction 3,18:06,18:09,4,5,2181,7
608,608,12608,EC02,Bhubaneswar Junction 2,21:17,21:27,6,6,988,8
609,609,12609,NR01,New Delhi Junction 1,00:28,00:32,9,7,936,9
610,610,12610,NR08,New Delhi Junction 8,03:39,03:52,2,1,2049,10
611,611,12611,NC07,Prayagraj Junction 7,06:50,06:52,7,2,749,11
612,612,12612,NE06,Gorakhpur Junction 6,09:01,09:13,11,3,432,12
613,613,12613,NF05,Guwahati Junction 5,12:12,12:20,9,4,1020,13
614,614,12614,NW04,Jaipur Junction 4,15:23,15:25,4,5,1108,14
615,615,12615,SC03,Secunderabad Junction 3,18:34,18:39,9,6,360,15
616,616,12616,SE02,Bilaspur Junction 2,21:45,21:57,4,7,1428,16
617,617,12617,SE01,Kolkata Junction 1,00:56,00:09,7,1,306,17
618,618,12618,SE08,Kolkata Junction 8,03:07,03:09,7,2,254,18
619,619,12619,SW07,Hubballi Junction 7,06:18,06:32,15,3,2157,19
620,620,12620,SR06,Chennai Junction 6,09:29,09:43,10,4,715,20
621,621,12621,WC05,Jabalpur Junction 5,12:40,12:48,5,5,1848,21
622,622,12622,WR04,Mumbai Junction 4,15:51,15:59,7,6,1517,22
623,623,12623,CR03,Mumbai Junction 3,18:02,18:09,6,7,500,23
624,624,12624,ER02,Kolkata Junction 2,21:13,21:15,2,1,886,24
625,625,12625,EC01,Hajipur Junction 1,00:24,00:39,5,2,1410,25
626,626,12626,EC08,Hajipur Junction 8,03:35,03:41,6,3,358,26
627,627,12627,EC07,Bhubaneswar Junction 7,06:46,06:55,11,4,770,27
628,628,12628,NR06,New Delhi Junction 6,09:57,09:06,8,5,595,28
629,629,12629,NC05,Prayagraj Junction 5,12:08,12:19,9,6,144,29
630,630,12630,NE04,Gorakhpur Junction 4,15:19,15:27,7,7,1751,30
631,631,12631,NF03,Guwahati Junction 3,18:30,18:36,15,1,1353,1
632,632,12632,NW02,Jaipur Junction 2,21:41,21:44,7,2,1944,2
633,633,12633,SC01,Secunderabad Junction 1,00:52,00:57,11,3,1723,3
634,634,12634,SC08,Secunderabad Junction 8,03:03,03:14,3,4,823,4
635,635,12635,SE07,Bilaspur Junction 7,06:14,06:20,6,5,1933,5
636,636,12636,SE06,Kolkata Junction 6,09:25,09:27,9,6,2160,6
637,637,12637,SW05,Hubballi Junction 5,12:36,12:50,10,7,2195,7
638,638,12638,SR04,Chennai Junction 4,15:47,15:54,10,1,1196,8
639,639,12639,WC03,Jabalpur Junction 3,18:58,18:00,2,2,1973,9
640,640,12640,WR02,Mumbai Junction 2,21:09,21:13,6,3,1371,10
641,641,12641,CR01,Mumbai Junction 1,00:20,00:30,9,4,2154,11
642,642,12642,CR08,Mumbai Junction 8,03:31,03:44,15,5,1449,12
643,643,12643,ER07,Kolkata Junction 7,06:42,06:57,10,6,1191,13
644,644,12644,EC06,Hajipur Junction 6,09:53,09:06,14,7,150,14
645,645,12645,EC05,Bhubaneswar Junction 5,12:04,12:18,11,1,1974,15
646,646,12646,NR04,New Delhi Junction 4,15:15,15:27,14,2,605,16
647,647,12647,NC03,Prayagraj Junction 3,18:26,18:30,4,3,554,17
648,648,12648,NE02,Gorakhpur Junction 2,21:37,21:41,8,4,435,18
649,649,12649,NF01,Guwahati Junction 1,00:48,00:52,9,5,1745,19
650,650,12650,NF08,Guwahati Junction 8,03:59,03:02,9,6,1450,20
651,651,12651,NW07,Jaipur Junction 7,06:10,06:21,3,7,1614,21
652,652,12652,SC06,Secunderabad Junction 6,09:21,09:23,5,1,702,22
653,653,12653,SE05,Bilaspur Junction 5,12:32,12:45,4,2,1721,23
654,654,12654,SE04,Kolkata Junction 4,15:43,15:58,15,3,666,24
655,655,12655,SW03,Hubballi Junction 3,18:54,18:57,5,4,1691,25
656,656,12656,SR02,Chennai Junction 2,21:05,21:09,11,5,822,26
657,657,12657,WC01,Jabalpur Junction 1,00:16,00:28,10,6,1288,27
658,658,12658,WC08,Jabalpur Junction 8,03:27,03:39,15,7,802,28
659,659,12659,WR07,Mumbai Junction 7,06:38,06:47,10,1,1810,29
660,660,12660,CR06,Mumbai Junction 6,09:49,09:57,7,2,1862,30
661,661,12661,ER05,Kolkata Junction 5,12:00,12:15,9,3,227,1
662,662,12662,EC04,Hajipur Junction 4,15:11,15:17,8,4,1547,2
663,663,12663,EC03,Bhubaneswar Junction 3,18:22,18:33,13,5,65,3
664,664,12664,NR02,New Delhi Junction 2,21:33,21:41,11,6,2171,4
665,665,12665,NC01,Prayagraj Junction 1,00:44,00:47,14,7,17,5
666,666,12666,NC08,Prayagraj Junction 8,03:55,03:59,13,1,1730,6
667,667,12667,NE07,Gorakhpur Junction 7,06:06,06:21,10,2,1355,7
668,668,12668,NF06,Guwahati Junction 6,09:17,09:26,9,3,1130,8
669,669,12669,NW05,Jaipur Junction 5,12:28,12:34,13,4,784,9
670,670,12670,SC04,Secunderabad Junction 4,15:39,15:49,11,5,1182,10
671,671,12671,SE03,Bilaspur Junction 3,18:50,18:00,2,6,695,11
672,672,12672,SE02,Kolkata Junction 2,21:01,21:09,7,7,1997,12
673,673,12673,SW01,Hubballi Junction 1,00:12,00:26,11,1,775,13
674,674,12674,SW08,Hubballi Junction 8,03:23,03:25,12,2,1944,14
675,675,12675,SR07,Chennai Junction 7,06:34,06:42,13,3,2047,15
676,676,12676,WC06,Jabalpur Junction 6,09:45,09:54,4,4,49,16
677,677,12677,WR05,Mumbai Junction 5,12:56,12:08,9,5,338,17
678,678,12678,CR04,Mumbai Junction 4,15:07,15:09,15,6,704,18
679,679,12679,ER03,Kolkata Junction 3,18:18,18:24,10,7,801,19
680,680,12680,EC02,Hajipur Junction 2,21:29,21:43,11,1,787,20
681,681,12681,EC01,Bhubaneswar Junction 1,00:40,00:45,14,2,1301,21
682,682,12682,EC08,Bhubaneswar Junction 8,03:51,03:05,6,3,46,22
683,683,12683,NR07,New Delhi Junction 7,06:02,06:16,5,4,1860,23
684,684,12684,NC06,Prayagraj Junction 6,09:13,09:24,5,5,1665,24
685,685,12685,NE05,Gorakhpur Junction 5,12:24,12:27,7,6,784,25
686,686,12686,NF04,Guwahati Junction 4,15:35,15:46,9,7,1346,26
687,687,12687,NW03,Jaipur Junction 3,18:46,18:54,12,1,352,27
688,688,12688,SC02,Secunderabad Junction 2,21:57,21:09,2,2,188,28
689,689,12689,SE01,Bilaspur Junction 1,00:08,00:20,4,3,1694,29
690,690,12690,SE08,Bilaspur Junction 8,03:19,03:22,4,4,2051,30
691,691,12691,SE07,Kolkata Junction 7,06:30,06:34,14,5,765,1
692,692,12692,SW06,Hubballi Junction 6,09:41,09:54,15,6,256,2
693,693,12693,SR05,Chennai Junction 5,12:52,12:58,10,7,1904,3
694,694,12694,WC04,Jabalpur Junction 4,15:03,15:07,4,1,810,4
695,695,12695,WR03,Mumbai Junction 3,18:14,18:18,5,2,285,5
696,696,12696,CR02,Mumbai Junction 2,21:25,21:38,13,3,317,6
697,697,12697,ER01,Kolkata Junction 1,00:36,00:45,11,4,1380,7
698,698,12698,ER08,Kolkata Junction 8,03:47,03:02,10,5,1511,8
699,699,12699,EC07,Hajipur Junction 7,06:58,06:00,3,6,1361,9
700,700,12700,EC06,Bhubaneswar Junction 6,09:09,09:23,7,7,1414,10
701,701,12701,NR05,New Delhi Junction 5,12:20,12:24,8,1,1652,11
702,702,12702,NC04,Prayagraj Junction 4,15:31,15:42,3,2,1933,12
703,703,12703,NE03,Gorakhpur Junction 3,18:42,18:56,8,3,749,13
704,704,12704,NF02,Guwahati Junction 2,21:53,21:02,13,4,995,14
705,705,12705,NW01,Jaipur Junction 1,00:04,00:06,3,5,1785,15
706,706,12706,NW08,Jaipur Junction 8,03:15,03:28,12,6,278,16
707,707,12707,SC07,Secunderabad Junction 7,06:26,06:30,7,7,507,17
708,708,12708,SE06,Bilaspur Junction 6,09:37,09:44,9,1,616,18
709,709,12709,SE05,Kolkata Junction 5,12:48,12:51,7,2,1589,19
710,710,12710,SW04,Hubballi Junction 4,15:59,15:09,6,3,685,20
