Route_ID,Train_ID,Source_Station,Destination_Station,Distance_KM,Zone,Route_Type,Number_of_Stations
2136,2136,CR06,ER03,1624,NFR,Intercity,10
2137,2137,ER01,ER06,2109,NWR,Intercity,20
2138,2138,ER04,EC01,2095,SCR,Intercity,29
2139,2139,ER07,EC04,954,SECR,Intercity,14
2140,2140,EC02,EC07,1817,SER,Intercity,6
2141,2141,EC05,EC02,1185,SWR,Intercity,26
2142,2142,EC08,EC05,1605,SR,Intercity,25
2143,2143,EC03,EC08,765,WCR,Intercity,21
2144,2144,EC06,NR03,1046,WR,Intercity,28
2145,2145,NR01,NR06,1043,CR,Intercity,25
2146,2146,NR04,NC01,409,ER,Regional,22
2147,2147,NR07,NC04,1071,ECR,Intercity,13
2148,2148,NC02,NC07,1899,ECoR,Intercity,6
2149,2149,NC05,NE02,1462,NR,Intercity,23
2150,2150,NC08,NE05,150,NCR,Regional,26
2151,2151,NE03,NE08,1288,NER,Intercity,23
2152,2152,NE06,NF03,1754,NFR,Intercity,21
2153,2153,NF01,NF06,548,NWR,Intercity,23
2154,2154,NF04,NW01,1897,SCR,Intercity,12
2155,2155,NF07,NW04,208,SECR,Regional,8
2156,2156,NW02,NW07,522,SER,Intercity,21
2157,2157,NW05,SC02,573,SWR,Intercity,29
2158,2158,NW08,SC05,2349,SR,Intercity,8
2159,2159,SC03,SC08,1511,WCR,Intercity,6
2160,2160,SC06,SE03,835,WR,Intercity,23
2161,2161,SE01,SE06,1278,CR,Intercity,15
2162,2162,SE04,SE01,971,ER,Intercity,28
2163,2163,SE07,SE04,990,ECR,Intercity,17
2164,2164,SE02,SE07,459,ECoR,Regional,18
2165,2165,SE05,SW02,2162,NR,Intercity,6
2166,2166,SE08,SW05,848,NCR,Intercity,29
2167,2167,SW03,SW08,774,NER,Intercity,13
2168,2168,SW06,SR03,2307,NFR,Intercity,16
2169,2169,SR01,SR06,2360,NWR,Intercity,21
2170,2170,SR04,WC01,1902,SCR,Intercity,27
2171,2171,SR07,WC04,387,SECR,Regional,25
2172,2172,WC02,WC07,1976,SER,Intercity,25
2173,2173,WC05,WR02,136,SWR,Regional,7
2174,2174,WC08,WR05,1606,SR,Intercity,7
2175,2175,WR03,WR08,697,WCR,Intercity,26
2176,2176,WR06,CR03,553,WR,Intercity,28
2177,2177,CR01,CR06,251,CR,Regional,21
2178,2178,CR04,ER01,1979,ER,Intercity,28
2179,2179,CR07,ER04,1183,ECR,Intercity,13
2180,2180,ER02,ER07,896,ECoR,Intercity,14
2181,2181,ER05,EC02,228,NR,Regional,9
2182,2182,ER08,EC05,1814,NCR,Intercity,25
2183,2183,EC03,EC08,1508,NER,Intercity,22
2184,2184,EC06,EC03,1578,NFR,Intercity,10
2185,2185,EC01,EC06,1567,NWR,Intercity,30
2186,2186,EC04,NR01,326,SCR,Regional,5
2187,2187,EC07,NR04,821,SECR,Intercity,25
2188,2188,NR02,NR07,408,SER,Regional,10
2189,2189,NR05,NC02,942,SWR,Intercity,25
2190,2190,NR08,NC05,2271,SR,Intercity,17
2191,2191,NC03,NC08,212,WCR,Regional,11
2192,2192,NC06,NE03,1126,WR,Intercity,6
2193,2193,NE01,NE06,1841,CR,Intercity,21
2194,2194,NE04,NF01,892,ER,Intercity,9
2195,2195,NE07,NF04,683,ECR,Intercity,16
2196,2196,NF02,NF07,412,ECoR,Regional,29
2197,2197,NF05,NW02,1242,NR,Intercity,28
2198,2198,NF08,NW05,630,NCR,Intercity,17
2199,2199,NW03,NW08,902,NER,Intercity,24
2200,2200,NW06,SC03,790,NFR,Intercity,26
2201,2201,SC01,SC06,2049,NWR,Intercity,20
2202,2202,SC04,SE01,341,SCR,Regional,10
2203,2203,SC07,SE04,1308,SECR,Intercity,26
2204,2204,SE02,SE07,1008,SER,Intercity,7
2205,2205,SE05,SE02,1134,SWR,Intercity,18
2206,2206,SE08,SE05,1165,SR,Intercity,25
2207,2207,SE03,SE08,554,WCR,Intercity,19
2208,2208,SE06,SW03,527,WR,Intercity,14
2209,2209,SW01,SW06,1549,CR,Intercity,15
2210,2210,SW04,SR01,1076,ER,Intercity,16
2211,2211,SW07,SR04,2058,ECR,Intercity,24
2212,2212,SR02,SR07,539,ECoR,Intercity,30
2213,2213,SR05,WC02,1773,NR,Intercity,25
2214,2214,SR08,WC05,1283,NCR,Intercity,13
2215,2215,WC03,WC08,953,NER,Intercity,7
2216,2216,WC06,WR03,1487,NFR,Intercity,17
2217,2217,WR01,WR06,293,NWR,Regional,27
2218,2218,WR04,CR01,1468,SCR,Intercity,21
2219,2219,WR07,CR04,1420,SECR,Intercity,13
2220,2220,CR02,CR07,1522,SER,Intercity,7
2221,2221,CR05,ER02,2141,SWR,Intercity,11
2222,2222,CR08,ER05,892,SR,Intercity,23
2223,2223,ER03,ER08,740,WCR,Intercity,22
2224,2224,ER06,EC03,852,WR,Intercity,16
2225,2225,EC01,EC06,681,CR,Intercity,13
2226,2226,EC04,EC01,314,ER,Regional,9
2227,2227,EC07,EC04,1833,ECR,Intercity,30
2228,2228,EC02,EC07,442,ECoR,Regional,16
2229,2229,EC05,NR02,224,NR,Regional,24
2230,2230,EC08,NR05,1242,NCR,Intercity,16
2231,2231,NR03,NR08,90,NER,Regional,19
2232,2232,NR06,NC03,1650,NFR,Intercity,21
2233,2233,NC01,NC06,1166,NWR,Intercity,14
2234,2234,NC04,NE01,832,SCR,Intercity,29
2235,2235,NC07,NE04,1120,SECR,Intercity,16
2236,2236,NE02,NE07,763,SER,Intercity,24
2237,2237,NE05,NF02,1034,SWR,Intercity,28
2238,2238,NE08,NF05,1436,SR,Intercity,14
2239,2239,NF03,NF08,641,WCR,Intercity,11
2240,2240,NF06,NW03,1039,WR,Intercity,30
2241,2241,NW01,NW06,2358,CR,Intercity,25
2242,2242,NW04,SC01,2161,ER,Intercity,25
2243,2243,NW07,SC04,1077,ECR,Intercity,29
2244,2244,SC02,SC07,1467,ECoR,Intercity,5
2245,2245,SC05,SE02,1482,NR,Intercity,29
2246,2246,SC08,SE05,745,NCR,Intercity,8
2247,2247,SE03,SE08,2101,NER,Intercity,8
2248,2248,SE06,SE03,2018,NFR,Intercity,10
2249,2249,SE01,SE06,1547,NWR,Intercity,7
2250,2250,SE04,SW01,1568,SCR,Intercity,7
2251,2251,SE07,SW04,2117,SECR,Intercity,8
2252,2252,SW02,SW07,1863,SER,Intercity,17
2253,2253,SW05,SR02,632,SWR,Intercity,14
2254,2254,SW08,SR05,1056,SR,Intercity,13
2255,2255,SR03,SR08,1051,WCR,Intercity,9
2256,2256,SR06,WC03,1730,WR,Intercity,30
2257,2257,WC01,WC06,470,CR,Regional,13
2258,2258,WC04,WR01,1898,ER,Intercity,17
2259,2259,WC07,WR04,1985,ECR,Intercity,8
2260,2260,WR02,WR07,268,ECoR,Regional,10
2261,2261,WR05,CR02,2364,NR,Intercity,11
2262,2262,WR08,CR05,1450,NCR,Intercity,30
2263,2263,CR03,CR08,2308,NER,Intercity,9
2264,2264,CR06,ER03,1934,NFR,Intercity,18
2265,2265,ER01,ER06,1801,NWR,Intercity,19
2266,2266,ER04,EC01,1305,SCR,Intercity,6
2267,2267,ER07,EC04,2383,SECR,Intercity,14
2268,2268,EC02,EC07,2149,SER,Intercity,7
2269,2269,EC05,EC02,2329,SWR,Intercity,9
2270,2270,EC08,EC05,919,SR,Intercity,22
2271,2271,EC03,EC08,1526,WCR,Intercity,19
2272,2272,EC06,NR03,1421,WR,Intercity,17
2273,2273,NR01,NR06,2027,CR,Intercity,10
2274,2274,NR04,NC01,482,ER,Regional,21
2275,2275,NR07,NC04,2010,ECR,Intercity,28
2276,2276,NC02,NC07,533,ECoR,Intercity,27
2277,2277,NC05,NE02,664,NR,Intercity,9
2278,2278,NC08,NE05,1319,NCR,Intercity,22
2279,2279,NE03,NE08,93,NER,Regional,11
2280,2280,NE06,NF03,2169,NFR,Intercity,27
2281,2281,NF01,NF06,882,NWR,Intercity,17
2282,2282,NF04,NW01,226,SCR,Regional,24
2283,2283,NF07,NW04,287,SECR,Regional,19
2284,2284,NW02,NW07,2027,SER,Intercity,22
2285,2285,NW05,SC02,1339,SWR,Intercity,29
2286,2286,NW08,SC05,2360,SR,Intercity,8
2287,2287,SC03,SC08,1011,WCR,Intercity,28
2288,2288,SC06,SE03,2392,WR,Intercity,17
2289,2289,SE01,SE06,1785,CR,Intercity,8
2290,2290,SE04,SE01,239,ER,Regional,16
2291,2291,SE07,SE04,1877,ECR,Intercity,6
2292,2292,SE02,SE07,828,ECoR,Intercity,19
2293,2293,SE05,SW02,432,NR,Regional,17
2294,2294,SE08,SW05,1659,NCR,Intercity,15
2295,2295,SW03,SW08,1214,NER,Intercity,16
2296,2296,SW06,SR03,1629,NFR,Intercity,21
2297,2297,SR01,SR06,632,NWR,Intercity,26
2298,2298,SR04,WC01,1907,SCR,Intercity,15
2299,2299,SR07,WC04,1255,SECR,Intercity,5
2300,2300,WC02,WC07,2293,SER,Intercity,19
2301,2301,WC05,WR02,615,SWR,Intercity,29
2302,2302,WC08,WR05,1842,SR,Intercity,15
2303,2303,WR03,WR08,833,WCR,Intercity,8
2304,2304,WR06,CR03,1224,WR,Intercity,28
2305,2305,CR01,CR06,1661,CR,Intercity,15
2306,2306,CR04,ER01,1807,ER,Intercity,14
2307,2307,CR07,ER04,1667,ECR,Intercity,12
2308,2308,ER02,ER07,1509,ECoR,Intercity,24
2309,2309,ER05,EC02,1971,NR,Intercity,8
2310,2310,ER08,EC05,643,NCR,Intercity,20
2311,2311,EC03,EC08,926,NER,Intercity,14
2312,2312,EC06,EC03,1353,NFR,Intercity,15
2313,2313,EC01,EC06,968,NWR,Intercity,10
2314,2314,EC04,NR01,1158,SCR,Intercity,25
2315,2315,EC07,NR04,289,SECR,Regional,16
2316,2316,NR02,NR07,1970,SER,Intercity,29
2317,2317,NR05,NC02,1839,SWR,Intercity,26
2318,2318,NR08,NC05,387,SR,Regional,24
2319,2319,NC03,NC08,316,WCR,Regional,16
2320,2320,NC06,NE03,2184,WR,Intercity,29
2321,2321,NE01,NE06,2146,CR,Intercity,20
2322,2322,NE04,NF01,1843,ER,Intercity,16
2323,2323,NE07,NF04,866,ECR,Intercity,14
2324,2324,NF02,NF07,2006,ECoR,Intercity,28
2325,2325,NF05,NW02,1972,NR,Intercity,11
2326,2326,NF08,NW05,1655,NCR,Intercity,27
2327,2327,NW03,NW08,1481,NER,Intercity,10
2328,2328,NW06,SC03,548,NFR,Intercity,24
2329,2329,SC01,SC06,1251,NWR,Intercity,12
2330,2330,SC04,SE01,1752,SCR,Intercity,26
2331,2331,SC07,SE04,1231,SECR,Intercity,26
2332,2332,SE02,SE07,655,SER,Intercity,23
2333,2333,SE05,SE02,985,SWR,Intercity,30
2334,2334,SE08,SE05,852,SR,Intercity,18
2335,2335,SE03,SE08,616,WCR,Intercity,26
2336,2336,SE06,SW03,1269,WR,Intercity,19
2337,2337,SW01,SW06,712,CR,Intercity,6
2338,2338,SW04,SR01,708,ER,Intercity,15
2339,2339,SW07,SR04,324,ECR,Regional,5
2340,2340,SR02,SR07,589,ECoR,Intercity,22
2341,2341,SR05,WC02,1658,NR,Intercity,8
2342,2342,SR08,WC05,134,NCR,Regional,13
2343,2343,WC03,WC08,1525,NER,Intercity,27
2344,2344,WC06,WR03,1271,NFR,Intercity,24
2345,2345,WR01,WR06,1170,NWR,Intercity,13
2346,2346,WR04,CR01,1578,SCR,Intercity,18
2347,2347,WR07,CR04,1424,SECR,Intercity,20
2348,2348,CR02,CR07,1740,SER,Intercity,14
2349,2349,CR05,ER02,1488,SWR,Intercity,24
2350,2350,CR08,ER05,357,SR,Regional,8
2351,2351,ER03,ER08,337,WCR,Regional,16
2352,2352,ER06,EC03,489,WR,Regional,11
2353,2353,EC01,EC06,554,CR,Intercity,22
2354,2354,EC04,EC01,1901,ER,Intercity,21
2355,2355,EC07,EC04,962,ECR,Intercity,25
2356,2356,EC02,EC07,446,ECoR,Regional,14
2357,2357,EC05,NR02,352,NR,Regional,10
2358,2358,EC08,NR05,1281,NCR,Intercity,5
2359,2359,NR03,NR08,1703,NER,Intercity,27
2360,2360,NR06,NC03,2030,NFR,Intercity,13
2361,2361,NC01,NC06,557,NWR,Intercity,24
2362,2362,NC04,NE01,401,SCR,Regional,14
2363,2363,NC07,NE04,701,SECR,Intercity,13
2364,2364,NE02,NE07,1526,SER,Intercity,11
2365,2365,NE05,NF02,1748,SWR,Intercity,25
2366,2366,NE08,NF05,1307,SR,Intercity,12
2367,2367,NF03,NF08,1374,WCR,Intercity,12
2368,2368,NF06,NW03,1883,WR,Intercity,23
2369,2369,NW01,NW06,1316,CR,Intercity,18
2370,2370,NW04,SC01,1812,ER,Intercity,24
2371,2371,NW07,SC04,1186,ECR,Intercity,7
2372,2372,SC02,SC07,1976,ECoR,Intercity,29
2373,2373,SC05,SE02,344,NR,Regional,11
2374,2374,SC08,SE05,797,NCR,Intercity,8
2375,2375,SE03,SE08,609,NER,Intercity,7
2376,2376,SE06,SE03,993,NFR,Intercity,13
2377,2377,SE01,SE06,609,NWR,Intercity,16
2378,2378,SE04,SW01,422,SCR,Regional,7
2379,2379,SE07,SW04,1173,SECR,Intercity,21
2380,2380,SW02,SW07,1628,SER,Intercity,20
2381,2381,SW05,SR02,2187,SWR,Intercity,25
2382,2382,SW08,SR05,1142,SR,Intercity,5
2383,2383,SR03,SR08,569,WCR,Intercity,7
2384,2384,SR06,WC03,254,WR,Regional,10
2385,2385,WC01,WC06,2075,CR,Intercity,16
2386,2386,WC04,WR01,1234,ER,Intercity,20
2387,2387,WC07,WR04,598,ECR,Intercity,10
2388,2388,WR02,WR07,744,ECoR,Intercity,14
2389,2389,WR05,CR02,769,NR,Intercity,18
2390,2390,WR08,CR05,1322,NCR,Intercity,19
2391,2391,CR03,CR08,1658,NER,Intercity,18
2392,2392,CR06,ER03,880,NFR,Intercity,21
2393,2393,ER01,ER06,2183,NWR,Intercity,24
2394,2394,ER04,EC01,1999,SCR,Intercity,26
2395,2395,ER07,EC04,1654,SECR,Intercity,30
2396,2396,EC02,EC07,956,SER,Intercity,15
2397,2397,EC05,EC02,1579,SWR,Intercity,13
2398,2398,EC08,EC05,2315,SR,Intercity,12
2399,2399,EC03,EC08,292,WCR,Regional,14
2400,2400,EC06,NR03,1972,WR,Intercity,19
2401,2401,NR01,NR06,1258,CR,Intercity,20
2402,2402,NR04,NC01,1400,ER,Intercity,6
2403,2403,NR07,NC04,414,ECR,Regional,30
2404,2404,NC02,NC07,2061,ECoR,Intercity,6
2405,2405,NC05,NE02,977,NR,Intercity,15
2406,2406,NC08,NE05,103,NCR,Regional,16
2407,2407,NE03,NE08,1746,NER,Intercity,13
2408,2408,NE06,NF03,1990,NFR,Intercity,10
2409,2409,NF01,NF06,1156,NWR,Intercity,18
2410,2410,NF04,NW01,388,SCR,Regional,5
2411,2411,NF07,NW04,324,SECR,Regional,24
2412,2412,NW02,NW07,350,SER,Regional,22
2413,2413,NW05,SC02,1061,SWR,Intercity,25
2414,2414,NW08,SC05,368,SR,Regional,26
2415,2415,SC03,SC08,932,WCR,Intercity,28
2416,2416,SC06,SE03,740,WR,Intercity,8
2417,2417,SE01,SE06,1017,CR,Intercity,26
2418,2418,SE04,SE01,1887,ER,Intercity,19
2419,2419,SE07,SE04,1161,ECR,Intercity,8
2420,2420,SE02,SE07,302,ECoR,Regional,30
2421,2421,SE05,SW02,1742,NR,Intercity,26
2422,2422,SE08,SW05,2049,NCR,Intercity,11
2423,2423,SW03,SW08,925,NER,Intercity,28
2424,2424,SW06,SR03,1403,NFR,Intercity,24
2425,2425,SR01,SR06,1797,NWR,Intercity,16
2426,2426,SR04,WC01,438,SCR,Regional,9
2427,2427,SR07,WC04,2295,SECR,Intercity,24
2428,2428,WC02,WC07,604,SER,Intercity,29
2429,2429,WC05,WR02,853,SWR,Intercity,10
2430,2430,WC08,WR05,109,SR,Regional,5
2431,2431,WR03,WR08,364,WCR,Regional,10
2432,2432,WR06,CR03,909,WR,Intercity,12
2433,2433,CR01,CR06,238,CR,Regional,14
2434,2434,CR04,ER01,1408,ER,Intercity,30
2435,2435,CR07,ER04,1673,ECR,Intercity,30
2436,2436,ER02,ER07,640,ECoR,Intercity,22
2437,2437,ER05,EC02,1666,NR,Intercity,10
2438,2438,ER08,EC05,1509,NCR,Intercity,10
2439,2439,EC03,EC08,1764,NER,Intercity,7
2440,2440,EC06,EC03,1327,NFR,Intercity,25
2441,2441,EC01,EC06,1322,NWR,Intercity,10
2442,2442,EC04,NR01,2039,SCR,Intercity,28
2443,2443,EC07,NR04,2129,SECR,Intercity,20
2444,2444,NR02,NR07,379,SER,Regional,17
2445,2445,NR05,NC02,1510,SWR,Intercity,29
2446,2446,NR08,NC05,685,SR,Intercity,9
2447,2447,NC03,NC08,251,WCR,Regional,17
2448,2448,NC06,NE03,385,WR,Regional,11
2449,2449,NE01,NE06,613,CR,Intercity,9
2450,2450,NE04,NF01,1673,ER,Intercity,29
2451,2451,NE07,NF04,654,ECR,Intercity,20
2452,2452,NF02,NF07,92,ECoR,Regional,9
2453,2453,NF05,NW02,319,NR,Regional,7
2454,2454,NF08,NW05,1762,NCR,Intercity,13
2455,2455,NW03,NW08,2023,NER,Intercity,26
2456,2456,NW06,SC03,522,NFR,Intercity,8
2457,2457,SC01,SC06,1683,NWR,Intercity,24
2458,2458,SC04,SE01,302,SCR,Regional,7
2459,2459,SC07,SE04,1677,SECR,Intercity,13
2460,2460,SE02,SE07,837,SER,Intercity,18
2461,2461,SE05,SE02,1858,SWR,Intercity,8
2462,2462,SE08,SE05,911,SR,Intercity,15
2463,2463,SE03,SE08,566,WCR,Intercity,11
2464,2464,SE06,SW03,180,WR,Regional,6
2465,2465,SW01,SW06,433,CR,Regional,5
2466,2466,SW04,SR01,871,ER,Intercity,8
2467,2467,SW07,SR04,2049,ECR,Intercity,24
2468,2468,SR02,SR07,1147,ECoR,Intercity,5
2469,2469,SR05,WC02,1616,NR,Intercity,18
2470,2470,SR08,WC05,989,NCR,Intercity,5
2471,2471,WC03,WC08,602,NER,Intercity,10
2472,2472,WC06,WR03,913,NFR,Intercity,9
2473,2473,WR01,WR06,132,NWR,Regional,13
2474,2474,WR04,CR01,1962,SCR,Intercity,24
2475,2475,WR07,CR04,284,SECR,Regional,15
2476,2476,CR02,CR07,689,SER,Intercity,5
2477,2477,CR05,ER02,191,SWR,Regional,8
2478,2478,CR08,ER05,532,SR,Intercity,12
2479,2479,ER03,ER08,327,WCR,Regional,12
2480,2480,ER06,EC03,425,WR,Regional,19
2481,2481,EC01,EC06,199,CR,Regional,14
2482,2482,EC04,EC01,1376,ER,Intercity,24
2483,2483,EC07,EC04,2037,ECR,Intercity,11
2484,2484,EC02,EC07,752,ECoR,Intercity,22
2485,2485,EC05,NR02,1287,NR,Intercity,7
2486,2486,EC08,NR05,966,NCR,Intercity,30
2487,2487,NR03,NR08,720,NER,Intercity,30
2488,2488,NR06,NC03,1693,NFR,Intercity,12
2489,2489,NC01,NC06,1020,NWR,Intercity,11
2490,2490,NC04,NE01,1390,SCR,Intercity,5
2491,2491,NC07,NE04,1594,SECR,Intercity,30
2492,2492,NE02,NE07,802,SER,Intercity,5
2493,2493,NE05,NF02,1149,SWR,Intercity,5
2494,2494,NE08,NF05,1978,SR,Intercity,7
2495,2495,NF03,NF08,303,WCR,Regional,12
2496,2496,NF06,NW03,1631,WR,Intercity,30
2497,2497,NW01,NW06,2320,CR,Intercity,9
2498,2498,NW04,SC01,166,ER,Regional,19
2499,2499,NW07,SC04,1250,ECR,Intercity,21
2500,2500,SC02,SC07,2315,ECoR,Intercity,25
